stop_id,stop_name,stop_lat,stop_lon,LSOA11CD,LSOA11NM,LADNM,join_method,nearest_dist_m
1800NC21291,Russell Street,53.60143,-2.290037,,,,,
69001467,B6357 Kershopefoot Hail & Ride,55.138947,-2.830595,,,,,
1800SB47481,Northern Moor Metrolink Stop,53.414762,-2.287124,,,,,
1800SB30561,Loreto College,53.46147,-2.251925,,,,,
2500IMG1533,Windsor Road,53.748783902,-2.437249211,E01025074,Hyndburn 003E,Hyndburn,within,
2500IMG2492,Yarrow Bridge,53.640329336,-2.618310368,E01024939,Chorley 010C,Chorley,within,
069000011325,Railway Cottages,53.384850111,-2.687744822,,,,,
1800SB32831,Barlow Moor Road Metrolink Stop,53.43307,-2.271053,,,,,
2500IMG1274,Wyresdale Road,54.045481647,-2.787693347,E01025128,Lancaster 015B,Lancaster,within,
1800SJ01221,Queens Road,53.44619,-2.352394,,,,,
2800S25001A,Arrowe Park Road,53.37597,-3.09746,,,,,
450021313,Rochdale Rd Dowry Lane,53.66752863281897,-1.967346702480615,,,,,
1800SG12511,York Street,53.402085,-2.165427,,,,,
1800EH09711,John Street,53.497477,-2.042495,,,,,
2800S27093A,Sheldon Close,53.33476,-3.00721,,,,,
2500584,Royal Oak,53.694475561,-2.633658008,E01024948,Chorley 004A,Chorley,within,
2500DCL3275,Hennel Lane,53.739333454,-2.685516152,E01025464,South Ribble 004D,South Ribble,within,
090002131502,Solway Drive,54.91390833965615,-3.2498291260735264,,,,,
2800S40116B,Moor Lane,53.44774,-2.96552,,,,,
2800S27009B,Old Clatterbridge Road,53.34034,-3.01419,,,,,
2500LAA16135,Hartington Road,53.690208164,-2.561194154,E01024978,Chorley 002B,Chorley,within,
1800WK31351,Manchester Road,53.50052,-2.45964,,,,,
2800S41164B,Riverside Drive,53.38051,-2.97305,,,,,
3800C801201,Kingsfield Road,53.11434485,-2.173934424,,,,,
2800S24003E,Dominick House,53.41904,-3.04616,,,,,
1800NC20841,Walshaw War Memorial,53.60127,-2.339057,,,,,
250011043,Catterall Gates Lane,53.882303338,-2.764343125,E01025553,Wyre 007B,Wyre,within,
1800WK32051,Ellesmere Street,53.49808,-2.448277,,,,,
2800S48054A,Lovel Road,53.3419,-2.84823,,,,,
069000070710,Carlton Way,53.425983099,-2.45350678,,,,,
0600MA0310,Tiger Lily,53.264558,-2.234573,,,,,
090033011378,Lovers Lane,55.013013424681745,-2.9624917432006304,,,,,
2500LAA16269,Back Lane,53.70013361,-2.655372679,E01024946,Chorley 003A,Chorley,within,
090079104384,Lodge,54.19157772973318,-2.7206136341252583,,,,,
2800S21048A,Beresford Road,53.38581,-3.05264,,,,,
1800NC22911,Holme Avenue,53.60753,-2.31219,,,,,
090033175163,Belted Will,54.92931377853773,-2.6574360039449343,,,,,
1800ED28801,Oak Road,53.51978,-2.123484,,,,,
069000014613,Lydbury Close,53.410409266,-2.618835819,,,,,
2800S20009B,Sidney Road,53.38011,-3.0166,,,,,
2800S15073C,Wolseley Road,53.45775,-2.74596,,,,,
1800SJ32131,Trafford College,53.45673,-2.29039,,,,,
090002393811,Powhill,54.88659519914539,-3.196431075164176,,,,,
1800SJH5121,Stamford Avenue,53.392579,-2.371785,,,,,
2800S17028A,Red Delph Lane,53.51766,-2.79963,E01025479,West Lancashire 008A,West Lancashire,nearest,199.42025904327895
090010020507,Forrester's Solicitors,54.11351913333952,-3.2307013532334583,,,,,
1000DGSR4251,Cowbrook Avenue,53.444641,-1.931865,,,,,
2590B0053,Fairfield Road,53.830663101,-3.04279264,E01012684,Blackpool 008E,Blackpool,within,
2500LAA00254,Road End,54.146337809,-2.599818,E01025166,Lancaster 002C,Lancaster,within,
100000008367,Waterside Road,53.368282,-2.022113,,,,,
9400ZZMATRC2,The Trafford Centre (Manchester Metrolink),53.46791013182,-2.3477084582,,,,,
2800S48036A,Halewood Station,53.36376,-2.83095,,,,,
1800ED10861,Holden Fold,53.55714,-2.130749,,,,,
068000000616,Roland Avenue,53.33581,-2.74189,,,,,
1800EDH2621,Bridge Street,53.545857,-2.00735,,,,,
2580DAW0020,West Cemetery,53.678304295,-2.457410131,E01012661,Blackburn with Darwen 017F,Blackburn with Darwen,within,
1800ED30581,Heywood Street,53.54935,-2.077613,,,,,
0610CH1510,Chester University,53.199148,-2.8966346,,,,,
1800WA05581,Smithills Croft Road,53.59723,-2.462713,,,,,
0600MA6021,Bus Station,53.302517,-2.375338,,,,,
090002400360,Chapel Brow Manor,54.64784313770618,-3.4706205626759523,,,,,
2500LAA07426,Roughlee Grove,53.786868226,-2.217991679,E01024863,Burnley 008A,Burnley,within,
090079683639,Car Park,54.19756577226904,-3.097798270360896,,,,,
0610CH19070,Vicarage,53.011587,-2.7132725,,,,,
1800NC21721,Deal Street,53.597734,-2.278117,,,,,
2800S28012A,Manor Road,53.31995,-2.97804,,,,,
1800WKH1231,Ashbourne Avenue,53.55443,-2.60239,,,,,
2500B0531,Gregory Place,53.740485794,-2.968479274,E01024992,Fylde 009C,Fylde,within,
1800WA14681,Gloucester Avenue,53.591438,-2.530243,,,,,
2500LAA07579,Liverpool Road,53.548371803,-2.808373591,E01025526,West Lancashire 011D,West Lancashire,within,
090074565017,BP Garage,54.6694970083509,-2.7594896756587675,,,,,
0610CH2264,Abbey Court Hotel,53.1992372,-2.8931335,,,,,
069000010800,The Horseshoe,53.437880348,-2.555408807,,,,,
1800SBH5141,School Lane,53.417415,-2.228719,,,,,
090079071240,Newbiggin House,54.285827337513936,-3.0946912709255208,,,,,
2500LAA16698,Village Hall,53.858240469,-2.270581035,E01025204,Pendle 008E,Pendle,within,
2500IMG2273,Hornby Street,53.741304854,-2.39209654,E01025056,Hyndburn 009B,Hyndburn,within,
2500556,Westgate,53.545286667,-2.801342453,E01025523,West Lancashire 011A,West Lancashire,within,
1800EDH0711,Church Road,53.57551,-2.098518,,,,,
9400ZZMAGMX1,Deansgate-Castlefield (Manchester Metrolink),53.47481443422,-2.25034655968,,,,,
1800SBE0931,Southern Cemetery Bus Station,53.42491,-2.254206,,,,,
2800S15010B,Calderhurst Drive,53.46409,-2.77079,,,,,
069000023180,Wood Lane,53.365383638,-2.571281144,,,,,
2500LA00089,Silver Street,53.766058891,-2.812262409,E01025014,Fylde 003C,Fylde,within,
069000018066,Nursing Home,53.433433019,-2.646956025,,,,,
1800ED12031,Stamford Road,53.547975,-2.068044,,,,,
2800S41032C,Booth Street,53.4141,-2.91552,,,,,
2580LDW0015,Swan Farm Close,53.72200334,-2.472857184,E01012597,Blackburn with Darwen 013B,Blackburn with Darwen,within,
1800ED12381,Slack Lane,53.571354,-2.03455,,,,,
1800WK05511,Wheatlea Park,53.51527,-2.652304,,,,,
1800SG43041,Fiveways,53.36725,-2.113484,,,,,
2800S27007B,Poulton Royd Drive,53.3387,-3.0055,,,,,
1800WK03061,Winstanley College,53.525,-2.701116,,,,,
090002595117,Hawkshead Avenue,54.635341537446166,-3.5407125448749457,,,,,
1800NC05971,Vale Avenue,53.5797,-2.305762,,,,,
1800NE21991,Miller Street,53.59343,-2.21478,,,,,
2800S43120B,Hartsbourne Avenue,53.40038,-2.87696,,,,,
1800NB42851,Crumpsall Vale,53.521502,-2.227176,,,,,
2800S20018B,College Drive,53.36023,-3.0076,,,,,
090010022046,Mill Bank,54.13546651476066,-3.234367379338242,,,,,
0600MA0627,Fulshaw Park South,53.314745,-2.23755,,,,,
2800S55089B,School Lane,53.51617,-2.91324,,,,,
250011848,Halton Camp,54.072610541,-2.78438642,E01025108,Lancaster 005A,Lancaster,within,
1800SG39821,Lomond Road,53.37597,-2.23989,,,,,
2500LAA15758,Weir Lane,53.722917311,-2.19788346,E01025367,Rossendale 003A,Rossendale,within,
068000000581,Station Road,53.33987,-2.7387,,,,,
2500IMG2636,Regent Street,53.821191645,-2.235456401,E01025186,Pendle 013B,Pendle,within,
2500DCL3245,Methodist Church,53.722442656,-2.686635578,E01025442,South Ribble 009A,South Ribble,within,
2590B0681,Cunliffe Road,53.806880683,-3.034396698,E01012739,Blackpool 011E,Blackpool,within,
1800WA17281,Regent Road,53.579751,-2.500167,,,,,
25001654,Pickering Gardens,53.879222734,-2.762568009,E01025553,Wyre 007B,Wyre,within,
068000000814,Calmington Lane,53.34781,-2.65162,,,,,
1800WK12741,Leigh Sports Village Stadium,53.489514,-2.531928,,,,,
090033102664,Kirkstead Road,54.89346634877587,-2.987937157592539,,,,,
2800S25019B,Lingham Lane,53.4038,-3.12018,,,,,
2800S29001C,Heswall Bus Station,53.32832,-3.09777,,,,,
1800SG40511,Stockport College,53.404451,-2.158061,,,,,
2500LAA16447,Lambert Road,53.776066159,-2.670804078,E01025235,Preston 007B,Preston,within,
2500WES00009,Leamington Road,54.064555349,-2.849523076,E01025173,Lancaster 010D,Lancaster,within,
2500LAA15979,Jubilee House,53.706886898,-2.695471773,E01025420,South Ribble 012D,South Ribble,within,
2500LAA15979,Jubilee House,53.706886898,-2.695471773,E01025420,South Ribble 012D,South Ribble,within,
090079360832,Hollin Garth,54.32946350600799,-2.753024060267458,,,,,
1800NC20631,Fenton Street,53.59955,-2.313763,,,,,
2500IMG2484,White Horse,53.622437866,-2.605152262,E01024973,Chorley 014E,Chorley,within,
2500DCL5728,Hartley Homes,53.862134621,-2.130452624,E01025178,Pendle 006A,Pendle,within,
1800NE26621,Mosedale Road,53.55751,-2.214726,,,,,
2590B1999,Harbour Hospital,53.799879829,-2.98954026,E01012714,Blackpool 014E,Blackpool,within,
2500IMG2268,Milnshaw Gardens,53.757601014,-2.372136555,E01025041,Hyndburn 006A,Hyndburn,within,
1800NF27601,Southlands Avenue,53.47347,-2.377192,,,,,
090002514937,Carlisle Bridge,54.83962330165558,-3.1226967372929626,,,,,
1800SBH1771,Denmark Road,53.460314,-2.231734,,,,,
2800S41236A,Towerlands Street,53.40713,-2.95595,,,,,
1800NF03811,Salford Central Rail Station,53.48285,-2.254267,,,,,
2800S14076A,Rainhill Rail Station,53.41714,-2.76605,,,,,
1800NC22571,Westgate Avenue,53.62835,-2.331139,,,,,
068000000143,Alexander Drive,53.36642,-2.75834,,,,,
1800STIN0P1,Stockport Interchange,53.4094,-2.162024,,,,,
0610CH519,Farndon Arms PH,53.0851327,-2.8779587,,,,,
2800S51052B,Longview Lane,53.41748,-2.83332,,,,,
069000022765,Ollerton Close,53.379432588,-2.544455462,,,,,
1000DGHS3404,Arundel Street,53.443519,-1.95326,,,,,
1800NC42301,Rectory Lane,53.52814,-2.273847,,,,,
069000027030,Nursing Home,53.433210032,-2.646636551,,,,,
090033151575,The Blue Bell,54.84170501576461,-2.984289471046132,,,,,
069000010182,Academy Way,53.387821482,-2.591173129,,,,,
069000021291,Carpenter Grove,53.408879021,-2.550442644,,,,,
3200YNA96817,Moorcock Inn,54.32931,-2.313515,,,,,
2800S47107A,Thornton Road,53.45879,-2.99191,,,,,
1800WA41461,Blair Street,53.53809,-2.370917,,,,,
1000DDDV3415,Glossop Road,53.447183,-1.973567,,,,,
090050010348,Library,54.544871543676635,-3.4903810322344313,,,,,
090002594343,Casson Road,54.63311332942205,-3.558910096961096,,,,,
450021084,Ferncliffe Drive,53.88185243945203,-1.920479992205503,,,,,
2800S44058A,Aspes Road,53.43381,-2.88302,,,,,
1800SBH0761,Caldervale Avenue,53.42313,-2.265692,,,,,
450019858,Cross Stone Road,53.71617319478691,-2.085179105334342,,,,,
068000000315,Glebe Garage,53.38698,-2.71938,,,,,
2580AUD0002,Audley Range,53.744396691,-2.467286257,E01012630,Blackburn with Darwen 007E,Blackburn with Darwen,within,
090050112370,Lutwidge Arms Hotel,54.38627206958745,-3.419393553355081,,,,,
069000022110,Briarwood Avenue,53.398587825,-2.569424923,,,,,
1800WA15141,Unity Brook,53.53271,-2.359042,,,,,
1800SB45681,Newall Green Primary School,53.38667,-2.277914,,,,,
2800S13036B,Moorfoot Road,53.45351,-2.69769,,,,,
2500IMG2570,Simonstone Business Park,53.795707489,-2.339804434,E01025340,Ribble Valley 005B,Ribble Valley,within,
0600MA6190,Spindle Hey,53.272567,-2.157693,,,,,
2590B0687,Church Street,53.817675826,-3.045264994,E01012737,Blackpool 010E,Blackpool,within,
1800WA15221,Stoneclough Road,53.54178,-2.38105,,,,,
2500IMG1287,Bus Station,54.05045623,-2.800648273,E01025093,Lancaster 014A,Lancaster,within,
1800EH09411,Forester Drive,53.48069,-2.058336,,,,,
1800NF30371,Bindloss Avenue,53.48829,-2.329368,,,,,
250012348,Golden Ball,53.725652286,-2.791401292,E01025441,South Ribble 011E,South Ribble,within,
2800S54060B,Brook Road East,53.48394,-3.02999,,,,,
1800NC33921,Albion Street,53.55168,-2.326268,,,,,
1800LHBS0A1,Leigh Bus Station,53.495709,-2.517968,,,,,
1800NF26001,Salford Crescent Rail Station,53.48549,-2.275516,,,,,
1800WA14191,Montserrat Road,53.59283,-2.483303,,,,,
2500LA00120,Orchard Court,53.76235456,-2.871290928,E01024998,Fylde 003A,Fylde,within,
1800SJ41381,Rydal Drive,53.36718,-2.308189,,,,,
1800ED14111,Puckersley Inn,53.58179,-2.123363,,,,,
3800C810101,Staffs Moorlands Council Offices,53.106919089,-2.023844092,,,,,
068000000314,Everglades,53.38603,-2.71314,,,,,
2800S42007A,Galton Street,53.41343,-2.99919,,,,,
1800ED24721,Clowes Street,53.52174,-2.142178,,,,,
1800SJ48151,Addison Road,53.43206,-2.397987,,,,,
1800WA43011,Weston Street,53.565778,-2.428308,,,,,
2500DCL3428,Browns of Coppull,53.615067571,-2.674052976,E01024922,Chorley 013A,Chorley,within,
2800S23029A,School Lane,53.4205,-3.06133,,,,,
2800S17065B,Festival Road,53.49721,-2.78131,,,,,
2590B0611,Highfield Hotel,53.789156841,-3.026401198,E01012729,Blackpool 018B,Blackpool,within,
2800S15015A,The Spires,53.45369,-2.77853,,,,,
1800WA20461,St Joseph's High School,53.58714,-2.528527,,,,,
2800S52078A,Broad Lane,53.47412,-2.87524,,,,,
090010022432,Baldwin Street Post Office,54.134733516517905,-3.2189786079674816,,,,,
2800S31003B,Redhouse Lane,53.37793,-3.18314,,,,,
1800SG06111,Bramhall Village,53.35801,-2.165386,,,,,
250012875,Grasshoppers RUFC,53.795886077,-2.729857105,E01025257,Preston 002A,Preston,within,
2500GCS10071,Station Road,53.731301813,-2.662466449,E01025407,South Ribble 007D,South Ribble,within,
1800WK08091,Meadowcroft,53.502112,-2.657366,,,,,
2800S15050A,The Cloisters,53.45601,-2.77696,,,,,
090002562922,Brindlefield,54.81731332034834,-3.1575916340812262,,,,,
1800CSBS001,Manchester Central Coach Station,53.477777,-2.237425,,,,,
1800SJ17201,Beechfield,53.41286,-2.339346,,,,,
5140AWD70635,Garden Court,53.062320131,-2.989860535,,,,,
1800EDH1371,Laurel Avenue,53.547157,-2.167406,,,,,
1800SB14231,School Lane,53.41612,-2.220542,,,,,
250015403,Rainhall Road,53.915576696,-2.184787937,E01025198,Pendle 002D,Pendle,within,
090033104047,Vue Cinema,54.890792830713856,-2.930451348666583,,,,,
1000DDHB3545,Lower Bibbington,53.294229,-1.888551,,,,,
2800S42053E,Brownlow Hill,53.40555,-2.96636,,,,,
1800WA12331,Firwood Lane,53.596688,-2.409793,,,,,
1800WF39051,Agecroft Road,53.5076,-2.31254,,,,,
090079365284,Hadwins Garage,54.309583900513566,-2.757241195512216,,,,,
1800ED10121,Worcester Street,53.5351,-2.138617,,,,,
1800NC41911,Bury Old Road,53.53675,-2.270779,,,,,
250010040,Victoria Hospital,53.759016511,-2.367811082,E01025057,Hyndburn 004C,Hyndburn,within,
1800ED08671,Dearnalay Way,53.53408,-2.138945,,,,,
1800NE26381,Furness Road,53.55939,-2.198764,,,,,
2580LHW0019,Rydal Road,53.758862786,-2.466203154,E01012606,Blackburn with Darwen 003E,Blackburn with Darwen,within,
1800WK06761,Ince Bar,53.54369,-2.605778,,,,,
1800ED15361,Barn Street,53.53989,-2.11681,,,,,
2500LAA16044,Farnworth Road,53.871580596,-2.997011985,E01025594,Wyre 012C,Wyre,within,
0600CO19128,Dunnocksfold Road,53.097644,-2.322417,,,,,
2800S51058B,Oak Road,53.41804,-2.79251,,,,,
2800S51034A,Wilson Road,53.40087,-2.81487,,,,,
2800S61033A,Palatine Road,53.63951,-3.02039,,,,,
2590B0227,Central Pier,53.810418076,-3.055487477,E01012673,Blackpool 010A,Blackpool,within,
2500DCL2115,Woodlands Drive,54.068505359,-2.792270281,E01025152,Lancaster 011D,Lancaster,within,
2800S64009A,Kent Road,53.54936,-3.05509,,,,,
090079732115,Tourist Information Centre,54.362015982671586,-2.922612159126829,,,,,
2800S13065A,Olga Road,53.43437,-2.71651,,,,,
090074644888,Barnaby Rudge,54.42669024104577,-2.596662840880632,,,,,
9400ZZMABUR1,Bury (Manchester Metrolink),53.59079187726,-2.29727618491,,,,,
1800EH38751,Smith Street,53.4628,-2.076898,,,,,
1800SJ48121,Carrington Gateway,53.429,-2.413536,,,,,
1800WF41111,Kirkstone Avenue,53.51727,-2.383388,,,,,
2500IMG1468,Wilpshire Hotel,53.788102317,-2.47502733,E01025353,Ribble Valley 008G,Ribble Valley,within,
2500DCL3140,Business Centre,53.778083087,-2.702339374,E01025243,Preston 006D,Preston,within,
090033105197,Shadygrove Road end (school bus only),54.89505802190429,-2.9665834579134405,,,,,
1800NC08941,Morrisons,53.55219,-2.296643,,,,,
2500LAA15724,Management School,54.007906082,-2.787959865,E01025105,Lancaster 019A,Lancaster,within,
1800NE43351,Manor Road,53.53723,-2.199128,,,,,
090010022473,Harrel Lane terminus,54.12281686370218,-3.2018431790983666,,,,,
2800S26006B,Ackers Road,53.37054,-3.08124,,,,,
2500LAA16424,Playing Field,53.560355252,-2.969567412,E01025474,West Lancashire 003A,West Lancashire,within,
1800WF41031,Atkin Street,53.52168,-2.39563,,,,,
2500IMG2,Mount Street,53.921513047,-3.013840137,E01025582,Wyre 001D,Wyre,within,
250020142,Booths,53.846372087,-2.993327114,E01025598,Wyre 013E,Wyre,within,
1800EDH5091,Abbotsford Road,53.55171,-2.093901,,,,,
1800WK01051,Lincroft Road,53.52513,-2.552583,,,,,
1800NE10231,Whitehall Street,53.62265,-2.156744,,,,,
1800EB33231,Schofield Street,53.482097,-2.174609,,,,,
2800S51063B,The Crescent,53.4113,-2.82157,,,,,
2590B0570,Marton Methodist Church,53.791770747,-3.016051372,E01012732,Blackpool 018E,Blackpool,within,
1800NF27831,Victoria Street,53.503073,-2.421799,,,,,
1800WK33671,Woods Road,53.56692,-2.588973,,,,,
2500LAA16847,Leighton Hall,53.761918577,-2.710594553,E01025314,Preston 012G,Preston,within,
068000000355,Barneston Road,53.37882,-2.70049,,,,,
2800S48085A,Dungeon Lane,53.33783,-2.83199,,,,,
1800EB34751,Ashton Old Road,53.47204,-2.159457,,,,,
2800S10058B,High Street,53.45619,-2.61581,,,,,
5140AWD70640,Gresford Roundabout,53.074102223,-2.986429023,,,,,
2500DCL3233,Riverside Road,53.74775434,-2.714176778,E01025448,South Ribble 005B,South Ribble,within,
2590B0061,Kylemore Avenue,53.842935741,-3.041349818,E01012668,Blackpool 003C,Blackpool,within,
2500IMG2349,Queensway,53.867900958,-2.392094102,E01025334,Ribble Valley 002A,Ribble Valley,within,
090002512966,Village Green,54.84268379152227,-3.0498254867592047,,,,,
1800ED19831,Milton Drive,53.5407,-2.149922,,,,,
1800ED16361,Bourne Road,53.58358,-2.099926,,,,,
0600CR19152,Mount Drive,53.066837,-2.50803,,,,,
2500IMG1358,Edmund Street,53.762652957,-2.690295184,E01025293,Preston 015C,Preston,within,
1800SG44671,The Queens,53.41393,-2.153537,,,,,
250011344,Lancaster Street,53.625147682,-2.658791269,E01024960,Chorley 013C,Chorley,within,
0600MA0489A,Moggie Lane,53.339537,-2.10536,,,,,
1800WA42851,Melville Street,53.56403,-2.420242,,,,,
090002564431,Greenacres Shop,54.82355445481645,-3.174004579076882,,,,,
2590B0657,Devonshire Square,53.81749402,-3.037741613,E01012735,Blackpool 010C,Blackpool,within,
0600MA0483,Copperfield Road,53.344708,-2.121985,,,,,
2800S26033B,Coombe Road,53.35381,-3.11309,,,,,
1800SB15431,Moorfield Road,53.42339,-2.250195,,,,,
2800S29010B,Moorland Park,53.32135,-3.08984,,,,,
0610EP1382,The Court,53.2812713,-3.0569639,,,,,
2800S25061C,Upton Station,53.38756,-3.08308,,,,,
2800S53029F,Old Roan Station,53.48649,-2.95138,,,,,
2800S30045B,Ridgewood Drive,53.34853,-3.10335,,,,,
1800OMBS0A1,Oldham Bus Station,53.543541,-2.116084,,,,,
1800NF28961,Trevor Road,53.49086,-2.364521,,,,,
1800SHIC0H1,Shudehill Interchange,53.4852,-2.238352,,,,,
2800S42080C,School Lane,53.40408,-2.9826,,,,,
1800SG07791,St Lesmo Road,53.399388,-2.178796,,,,,
0610CH2433,Bank of America,53.1609533,-2.8989641,,,,,
090050183337,Muncaster Mill road end,54.36613613351367,-3.3957493574939837,,,,,
1800WA25971,Wolfenden Street,53.59232,-2.437762,,,,,
1800SG10341,Station Road,53.44922,-2.157715,,,,,
0610VR527,Shops,53.2623962,-2.5783624,,,,,
090079415307,Blacksmiths,54.46448156624588,-3.0220057970202117,,,,,
1800NB41001,Broomhall Road,53.533936,-2.23326,,,,,
2800S23024A,Gardenside,53.41959,-3.08823,,,,,
1800NE44341,Sandhole Lane,53.60798,-2.206836,,,,,
2500IMG489,North Drive,53.883048883,-3.031134519,E01025554,Wyre 008A,Wyre,within,
2800S41096A,Keystone Close,53.40108,-2.9492,,,,,
1800ANAR031,Ashton-under-Lyne Interchange,53.490528,-2.0971927,,,,,
940GZZBPPRT,London Street (Blackpool Tramway),53.92263955635,-3.01135487112,E01025583,Wyre 001E,Wyre,within,
2500LA00399,Sainsbury's,53.898910826,-2.774538504,E01025559,Wyre 007D,Wyre,within,
1800SB12361,Carlton Avenue,53.45245,-2.231829,,,,,
090002470319,Playround,54.66460818017003,-3.5198807737424427,,,,,
3200YNA96794,Skipton Bs,53.965521,-2.039789,,,,,
25001415,Shanter Close,53.683598384,-2.165630998,E01025359,Rossendale 009A,Rossendale,within,
2800S47078B,Kirkstone Road West,53.48028,-3.00274,,,,,
0600MA6093,Tower Hill Farm,53.278892,-2.08012,,,,,
9400ZZMAANC2,Anchorage (Manchester Metrolink),53.47436595532,-2.28594506367,,,,,
1800SG16091,Mile End Lane,53.396379,-2.134111,,,,,
1800NC41481,Polefield Hall Road,53.53822,-2.278575,,,,,
450018948,Waladen Ind Est,53.686907367165865,-2.097657260194199,,,,,
2500LAA00176,St Marys Church,53.8437655,-2.136626722,E01025180,Pendle 006C,Pendle,within,
1800NB42611,Victoria Avenue,53.53112,-2.245323,,,,,
450018904,Barewise Bridge,53.72994680072441,-2.130663656168127,,,,,
1800NE49281,Halifax Road,53.63767,-2.118324,,,,,
1800SJ01831,Second Avenue,53.462455,-2.308995,,,,,
0600MA0138A,Lanes End Cottage,53.274577,-2.157321,,,,,
2800S42032A,Fontenoy Street,53.40966,-2.98422,,,,,
0610VR326,Old Toll House,53.2130263,-2.6871602,,,,,
2500LAA16827,St Pauls Church,53.750678978,-2.893827448,E01025030,Fylde 007E,Fylde,within,
2500IMG776,Oxford Road,53.915895745,-3.025442681,E01025573,Wyre 001A,Wyre,within,
